gbifID	verbatimScientificName	decimalLatitude	decimalLongitude			stateProvince	county	municipality	locality
1897564338	Amazona oratrix	16.070278	-97.894722			Oaxaca	SANTIAGO JAMILTEPEC		Cerro La Tuza
1897564336	Amazona oratrix	18.613903	-92.524311			Tabasco	CENTLA		Ejido Nuevo Centla
1897564334	Amazona oratrix	18.235139	-102.176			Michoacan de ocampo	LAZARO CARDENAS		Las Trojes
1897564333	Amazona oratrix	17.759572	-93.904982			Tabasco	HUIMANGUILLO		Ejido Francisco Villa
1897564330	Amazona oratrix	18.385895	-92.270696			Tabasco	JONUTA		Ranchería Pino Suárez
1897564329	Amazona oratrix	15.891361	-96.197944			Oaxaca	SAN MIGUEL DEL PUERTO		Camino al Río Copalita
1897564327	Amazona oratrix	18.239139	-102.168139			Michoacan de ocampo	LAZARO CARDENAS		La arboleda de Rogelio
1897564326	Amazona oratrix	18.296194	-102.085444			Michoacan de ocampo	ARTEAGA		La Barranca del Tigre
1897564324	Amazona oratrix	18.253556	-102.154333			Michoacan de ocampo	ARTEAGA		El Zacatón
1897564322	Amazona oratrix	17.49409	-91.607833			Tabasco	EMILIANO ZAPATA		Ejido La Pita
1897564320	Amazona oratrix	18.252	-102.501806			Michoacan de ocampo	ARTEAGA		los Pozos
1897564319	Amazona oratrix	18.379455	-93.026478			Tabasco	JALPA DE MENDEZ		"Granja de tortugas, La Encantada"
1897564318	Amazona oratrix	16.331944	-98.022222			Oaxaca	SANTIAGO PINOTEPA NACIONAL		"Río La Arena, Pinotepa Nacional"
1897564316	Amazona oratrix	16.475	-98.275			Oaxaca	SANTIAGO LLANO GRANDE		"Río Grande, Puerto Escondido"
1897564314	Amazona oratrix	18.211083	-102.501278			Michoacan de ocampo	ARTEAGA		Plan de Armas
1897564313	Amazona oratrix	18.288889	-102.466889			Michoacan de ocampo	ARTEAGA		los Pozos
1897564309	Amazona oratrix	18.065306	-102.514361			Michoacan de ocampo	LAZARO CARDENAS		San José de los Pinos
1897564308	Amazona oratrix	18.263583	-102.5105			Michoacan de ocampo	ARTEAGA		los Pozos
1897564307	Amazona oratrix	17.772891	-91.342911			Tabasco	BALANCAN		Cascadas de Reforma
1897564304	Amazona oratrix	16.21	-97.619722			Oaxaca	VILLA DE TUTUTEPEC DE MELCHOR OCAMPO		E Río Verde
1897564303	Amazona oratrix	18.239333	-102.154972			Michoacan de ocampo	ARTEAGA		La arboleda de Rogelio
1897564302	Amazona oratrix	17.657966	-91.925605			Chiapas	PALENQUE		Rancho Tres Hermanos
1897564300	Amazona oratrix	18.34684	-92.235227			Tabasco	JONUTA		Poblado Jesús María Pino Suárez
1897564299	Amazona oratrix	18.102	-102.395083			Michoacan de ocampo	LAZARO CARDENAS		Rancho La Bonetera
1897564298	Amazona oratrix	18.453686	-92.843439			Tabasco	CENTLA		Ejido Las Sabanas de Villa Vicente Guerrero
1897564297	Amazona oratrix	17.772991	-91.346098			Tabasco	BALANCAN		Cascadas de Reforma
1897564296	Amazona oratrix	17.805583	-92.174267			Tabasco	MACUSPANA		Ría Corralillo 1ra sección
1897564294	Amazona oratrix	18.304066	-92.226578			Tabasco	JONUTA		Ejido 10 de Abril
1897564293	Amazona oratrix	16.071944	-97.6225			Oaxaca	VILLA DE TUTUTEPEC DE MELCHOR OCAMPO		Santa Rosa de Lima
1897564292	Amazona oratrix	18.206389	-102.016944			Michoacan de ocampo	ARTEAGA		Paso la Goleta
1897564290	Amazona oratrix	17.764371	-91.794571			Chiapas	PALENQUE		Ejido Calatrava
1897564289	Amazona oratrix	18.223056	-103.084167			Michoacan de ocampo	AQUILA		Cuilala
1897564288	Amazona oratrix	18.300972	-102.494833			Michoacan de ocampo	ARTEAGA		barranca blanca
1897564287	Amazona oratrix	15.824722	-96.072778			Oaxaca	SANTA MARIA HUATULCO		Santa Cruz Huatulco
1897564286	Amazona oratrix	16.154444	-95.441667			Oaxaca	SANTO DOMINGO TEHUANTEPEC		Loma Atravesada
1897564285	Amazona oratrix	16.016944	-97.758056			Oaxaca	VILLA DE TUTUTEPEC DE MELCHOR OCAMPO		Lagunas de Chacahua
1897564282	Amazona oratrix	18.286389	-103.351389			Michoacan de ocampo	AQUILA		Maruata
1897564281	Amazona oratrix	18.020928	-93.00103			Tabasco	CENTRO		Lázaro Cárdenas
1897564280	Amazona oratrix	18.143333	-102.5175			Michoacan de ocampo	ARTEAGA		Encino Barrido
1897564279	Amazona oratrix	22.908889	-97.847222			Tamaulipas	ALDAMA		Rancho Los Colorados
1897564278	Amazona oratrix	15.908333	-96.246389			Oaxaca	SANTA MARIA HUATULCO		Santa Clara
1897564277	Amazona oratrix	18.218611	-102.246667			Michoacan de ocampo	LAZARO CARDENAS		El Guayabo
1897564276	Amazona oratrix	19.474722	-105.025556			Jalisco	LA HUERTA		Cerro Colorado
1897564274	Amazona oratrix	18.339082	-93.002924			Tabasco	CENTLA		Ejido San Juan
1897564273	Amazona oratrix	19.487778	-105.038333			Jalisco	LA HUERTA		Antiguo sur Chamela
1897564272	Amazona oratrix	18.243667	-102.166667			Michoacan de ocampo	ARTEAGA		El Zacatón
1897564270	Amazona oratrix	18.333056	-103.462778			Michoacan de ocampo	AQUILA		Motín del Oro
1897564269	Amazona oratrix	17.311556	-95.052222			Oaxaca	MATIAS ROMERO AVENDAÑO		San Gabriel
1897564267	Amazona oratrix	17.185306	-95.114056			Oaxaca	SAN JUAN GUICHICOVI		Puente salida de Chiapas
1897564266	Amazona oratrix	15.998889	-97.773056			Oaxaca	VILLA DE TUTUTEPEC DE MELCHOR OCAMPO		Lagunas de Chacahua
1897564265	Amazona oratrix	17.763211	-93.903774			Tabasco	HUIMANGUILLO		Ejido Francisco Villa
1897564264	Amazona oratrix	16.758056	-97.991389			Oaxaca	SANTA MARIA ZACATEPEC		Santa María Zapoteca
1897564263	Amazona oratrix	15.858056	-96.74			Oaxaca	SANTA MARIA TONAMECA		Norte de Río Cosoltepec
1897564261	Amazona oratrix	18.620895	-92.512641			Tabasco	CENTLA		Ejido Nuevo Centla
1897564260	Amazona oratrix	18.034332	-92.984477			Tabasco	NACAJUCA		Lázaro Cárdenas
1897564259	Amazona oratrix	18.231667	-102.017778			Michoacan de ocampo	ARTEAGA		La Huerta
1897564258	Amazona oratrix	18.092139	-102.407611			Michoacan de ocampo	LAZARO CARDENAS		Rancho La Bonetera
1897564257	Amazona oratrix	17.743333	-94.780556			Veracruz de ignacio de la llave	TEXISTEPEC		Carretera a Minatitlán
1897564256	Amazona oratrix	18.303468	-92.210912			Tabasco	JONUTA		Poblado Jesús María Pino Suárez
1897564255	Amazona oratrix	18.098611	-102.617778			Michoacan de ocampo	LAZARO CARDENAS		Chuquiapan
1897564254	Amazona oratrix	17.823282	-92.179224			Tabasco	MACUSPANA		Ría Corralillo 1ra sección
1897564253	Amazona oratrix	23.638333	-98.363056			Tamaulipas	SOTO LA MARINA		"La Esperanza, Sierra de Manatínes carretera Soto La Marina a Ciudad Victoria"
1897564252	Amazona oratrix	18.095556	-102.393056			Michoacan de ocampo	LAZARO CARDENAS		Rancho La Bonetera
1897564251	Amazona oratrix	15.828056	-96.074722			Oaxaca	SAN MIGUEL DEL PUERTO		Santa Cruz Huatulco
1897564250	Amazona oratrix	18.26275	-102.499917			Michoacan de ocampo	ARTEAGA		los Pozos
1897564249	Amazona oratrix	17.475	-100.576111			Guerrero	TECPAN DE GALEANA		Puerto cano
1897564248	Amazona oratrix	16.196944	-97.647222			Oaxaca	VILLA DE TUTUTEPEC DE MELCHOR OCAMPO		Camino al N de Tututepec
1897564247	Amazona oratrix	18.850556	-101.635			Michoacan de ocampo	CHURUMUCO		Ojo de Agua
1897564246	Amazona oratrix	23.015556	-97.901944			Tamaulipas	ALDAMA		Brecha de Pemex entre Aldama y Barra del Tordo
1897564245	Amazona oratrix	17.486389	-100.559722			Guerrero	TECPAN DE GALEANA		Puerto La Vela
1897564244	Amazona oratrix	16.418889	-95.437778			Oaxaca	SANTA MARIA JALAPA DEL MARQUES		Presa Benito Juárez
1897564242	Amazona oratrix	15.9225	-96.174444			Oaxaca	SAN MIGUEL DEL PUERTO		San Miguel del Puerto
1897564241	Amazona oratrix	16.020278	-97.673056			Oaxaca	VILLA DE TUTUTEPEC DE MELCHOR OCAMPO		Lagunas de Chacahua
1897564240	Amazona oratrix	18.100556	-102.394167			Michoacan de ocampo	LAZARO CARDENAS		Rancho La Bonetera
1897564239	Amazona oratrix	16.174444	-97.62			Oaxaca	VILLA DE TUTUTEPEC DE MELCHOR OCAMPO		Camino al N de Tututepec
1897564238	Amazona oratrix	18.428949	-92.256359			Tabasco	JONUTA		Ejido Hidalgo
1897564237	Amazona oratrix	18.370588	-93.027906			Tabasco	JALPA DE MENDEZ		"Granja de tortugas, La Encantada"
1897564236	Amazona oratrix	18.261028	-102.129111			Michoacan de ocampo	ARTEAGA		El río para el risco cuate
1897564234	Amazona oratrix	18.284222	-102.074528			Michoacan de ocampo	ARTEAGA		El Zapotillo
1897564232	Amazona oratrix	18.101917	-102.404139			Michoacan de ocampo	LAZARO CARDENAS		Rancho La Bonetera
1897564231	Amazona oratrix	18.254111	-102.153167			Michoacan de ocampo	ARTEAGA		El Zacatón
1897564230	Amazona oratrix	18.169194	-102.318111			Michoacan de ocampo	LAZARO CARDENAS		Rancho El Habillo
1897564229	Amazona oratrix	18.311667	-103.396389			Michoacan de ocampo	AQUILA		Colola
1897564228	Amazona oratrix	23.865833	-99.241111			Tamaulipas	VICTORIA		"Cañón de Caballeros, Ejido Santa Ana"
1897564227	Amazona oratrix	18.032222	-101.747778			Guerrero	LA UNION DE ISIDORO MONTES DE OCA		"La Junta de los ríos, Coahuayutla"
1897564226	Amazona oratrix	18.383089	-93.024235			Tabasco	JALPA DE MENDEZ		"Granja de tortugas, La Encantada"
1897564225	Amazona oratrix	17.410389	-95.071722			Veracruz de ignacio de la llave	JESUS CARRANZA		Eugenio Méndez Docurro
1897564224	Amazona oratrix	22.895	-97.848611			Tamaulipas	ALDAMA		Rancho Los Colorados
1897564223	Amazona oratrix	16.026389	-95.663889			Oaxaca	SAN PEDRO HUAMELULA		San Pedro Huamelula
1897564222	Amazona oratrix	23.561667	-98.040278			Tamaulipas	SOTO LA MARINA		San José de las Rusias
1897564221	Amazona oratrix	16.305556	-95.411111			Oaxaca	SANTO DOMINGO TEHUANTEPEC		CAJON DE PIEDRA
1897564220	Amazona oratrix	17.916944	-101.793056			Guerrero	LA UNION DE ISIDORO MONTES DE OCA		Cerro de Chutla
1897564219	Amazona oratrix	16.081389	-97.801111			Oaxaca	SANTIAGO JAMILTEPEC		Cordón montañoso al sur de Jamiltepec
1897564218	Amazona oratrix	16.028333	-95.685			Oaxaca	SAN PEDRO HUAMELULA		San Pedro Huamelula
1897564217	Amazona oratrix	18.27	-102.515833			Michoacan de ocampo	ARTEAGA		los Pozos
1897564215	Amazona oratrix	15.820556	-96.064167			Oaxaca	SAN MIGUEL DEL PUERTO		Santa Cruz Huatulco
1897564214	Amazona oratrix	19.498389	-105.043028			Jalisco	LA HUERTA		Tejón Chamela
1897564213	Amazona oratrix	18.388436	-92.259222			Tabasco	JONUTA		Ranchería Pino Suárez
1897564212	Amazona oratrix	18.345556	-103.448611			Michoacan de ocampo	AQUILA		Motín del Oro
1897564211	Amazona oratrix	16.198333	-97.877778			Oaxaca	SANTA MARIA HUAZOLOTITLAN		Cordón montañoso al sur de Jamiltepec
1897564210	Amazona oratrix	21.700667	-98.300083			Veracruz de ignacio de la llave	PANUCO		Mesa Larga
1897564209	Amazona oratrix	15.924722	-95.934722			Oaxaca	SAN PEDRO HUAMELULA		San Isidro Chacalapa
1897564208	Amazona oratrix	15.893889	-96.6825			Oaxaca	SAN AGUSTIN LOXICHA		Norte de Río Cosoltepec
1897564207	Amazona oratrix	21.799167	-99.275556			San luis potosi	TAMASOPO		Esperanza
1897564206	Amazona oratrix	18.247639	-102.518472			Michoacan de ocampo	ARTEAGA		Plan de Armas
1897564205	Amazona oratrix	16.204444	-97.521389			Oaxaca	VILLA DE TUTUTEPEC DE MELCHOR OCAMPO		Camino al N de Tututepec
1897564204	Amazona oratrix	18.475278	-103.534167			Michoacan de ocampo	AQUILA		Río Ostula
1897564203	Amazona oratrix	18.137778	-102.518889			Michoacan de ocampo	ARTEAGA		La Hulera
1897564202	Amazona oratrix	16.166667	-97.533333			Oaxaca	VILLA DE TUTUTEPEC DE MELCHOR OCAMPO		Santa Cruz Tututepec
1897564201	Amazona oratrix	17.136361	-95.062167			Oaxaca	MATIAS ROMERO AVENDAÑO		Matías Romero
1897564200	Amazona oratrix	18.620884	-92.515532			Tabasco	CENTLA		Ejido Nuevo Centla
1897564199	Amazona oratrix	15.893889	-96.959167			Oaxaca	SANTA MARIA COLOTEPEC		Santa María Colotepec
1897564196	Amazona oratrix	17.662196	-91.929096			Chiapas	PALENQUE		Rancho Tres Hermanos
1897564195	Amazona oratrix	18.250222	-102.139722			Michoacan de ocampo	ARTEAGA		los Pozos
1897564194	Amazona oratrix	23.630278	-98.38			Tamaulipas	SOTO LA MARINA		"El Sabinito, Sierra de Maratines carretera Soto la Marina a Ciudad Victoria"
1897564193	Amazona oratrix	18.090278	-102.407222			Michoacan de ocampo	LAZARO CARDENAS		Rancho La Bonetera
1897564192	Amazona oratrix	18.346667	-103.4425			Michoacan de ocampo	AQUILA		Motín del Oro
1897564191	Amazona oratrix	18.510789	-92.749985			Tabasco	CENTLA		Felipe Carrillo Puerto
1897564190	Amazona oratrix	23.770833	-98.558889			Tamaulipas	CASAS		Ejido Gildardo Magaña
1897564189	Amazona oratrix	15.775	-96.098889			Oaxaca	SANTA MARIA HUATULCO		Tangolunda
1897564188	Amazona oratrix	16.182222	-97.531111			Oaxaca	VILLA DE TUTUTEPEC DE MELCHOR OCAMPO		Santa Ana Tututepec
1897564187	Amazona oratrix	18.233611	-102.9975			Michoacan de ocampo	AQUILA		HUAHUA
1897564186	Amazona oratrix	15.988333	-95.671944			Oaxaca	SANTIAGO ASTATA		Santiago Astata
1897564185	Amazona oratrix	17.813113	-92.176903			Tabasco	MACUSPANA		Ría Corralillo 1ra sección
1897564184	Amazona oratrix	18.2525	-103.2425			Michoacan de ocampo	AQUILA		Cachán
1897564183	Amazona oratrix	18.149722	-101.702444			Guerrero	COAHUAYUTLA DE JOSE MARIA IZAZAGA		El Naranjo
1897564182	Amazona oratrix	18.241917	-102.155944			Michoacan de ocampo	ARTEAGA		El Zacatón
1897564181	Amazona oratrix	18.467962	-92.211167			Campeche	CARMEN		Atasta
1897564180	Amazona oratrix	16.038611	-95.967778			Oaxaca	SAN CARLOS YAUTEPEC		San Miguel Chongos
1897564179	Amazona oratrix	18.303333	-102.49425			Michoacan de ocampo	ARTEAGA		barranca blanca
1897564178	Amazona oratrix	18.269417	-102.007694			Michoacan de ocampo	ARTEAGA		"Ejido Los Copales, La Higuera Gacha"
1897564177	Amazona oratrix	18.018889	-101.840278			Guerrero	LA UNION DE ISIDORO MONTES DE OCA		Rincón Cucharatepec
1897564176	Amazona oratrix	19.512389	-105.037028			Jalisco	LA HUERTA		Chamela
1897564175	Amazona oratrix	16.15	-97.811944			Oaxaca	SANTIAGO JAMILTEPEC		Sur de poblado El Platanillo
1897564174	Amazona oratrix	22.896389	-97.838333			Tamaulipas	ALDAMA		Rancho Los Colorados
1897564172	Amazona oratrix	16.338056	-98.050833			Oaxaca	SANTIAGO PINOTEPA NACIONAL		Pinotepa
1897564170	Amazona oratrix	18.193611	-102.439167			Michoacan de ocampo	ARTEAGA		Mesa de Estrada
1897564168	Amazona oratrix	16.171667	-97.735833			Oaxaca	SANTIAGO JAMILTEPEC		Rio Verde
1897564167	Amazona oratrix	18.310631	-92.241045			Tabasco	JONUTA		Ejido 10 de Abril
1897564166	Amazona oratrix	18.271	-102.12825			Michoacan de ocampo	ARTEAGA		"Barranca del Corral, Los Tulitos"
1897564165	Amazona oratrix	15.757778	-96.803333			Oaxaca	SANTA MARIA TONAMECA		Oeste de poblado Tlachicon
1897564164	Amazona oratrix	18.432711	-92.299711			Tabasco	JONUTA		Ranchería El Tamarindo
1897564163	Amazona oratrix	16.101944	-95.518333			Oaxaca	SANTO DOMINGO TEHUANTEPEC		Santa Clara
1897564162	Amazona oratrix	15.819722	-96.063333			Oaxaca	SAN MIGUEL DEL PUERTO		Parque Nacional Huatulco
1897564161	Amazona oratrix	18.091111	-102.395833			Michoacan de ocampo	LAZARO CARDENAS		Rancho La Bonetera
1897564160	Amazona oratrix	18.236111	-102.021333			Michoacan de ocampo	ARTEAGA		"Rincón Viejo, Las Huertas"
1897564158	Amazona oratrix	18.25025	-102.132639			Michoacan de ocampo	ARTEAGA		El Cofre
1897564157	Amazona oratrix	16.418889	-95.418333			Oaxaca	SANTA MARIA JALAPA DEL MARQUES		Presa Benito Juárez
1897564156	Amazona oratrix	16.166944	-97.719167			Oaxaca	VILLA DE TUTUTEPEC DE MELCHOR OCAMPO		Rio Verde
1897564155	Amazona oratrix	22.860556	-99.363889			Tamaulipas	OCAMPO		Rancho El Saucillo
1897564153	Amazona oratrix	18.359334	-92.236308			Tabasco	JONUTA		Ranchería Pino Suárez
1897564152	Amazona oratrix	15.921944	-96.9375			Oaxaca	SANTA MARIA COLOTEPEC		"Pasando Cuixtla, Río Colotepec"
1897564151	Amazona oratrix	17.759904	-91.794157			Chiapas	PALENQUE		Ejido Calatrava
1897564147	Amazona oratrix	18.301361	-102.493889			Michoacan de ocampo	ARTEAGA		barranca blanca
1897564145	Amazona oratrix	23.854167	-99.250278			Tamaulipas	VICTORIA		Cañón de Santa Ana
1897564140	Amazona oratrix	17.7745	-95.043944			Veracruz de ignacio de la llave	SAYULA DE ALEMAN		Finca Lorena
1897564136	Amazona oratrix	17.105389	-95.043556			Oaxaca	SAN JUAN GUICHICOVI		Las Malvinas
1897564134	Amazona oratrix	17.401389	-100.587222			Guerrero	TECPAN DE GALEANA		Los Morenos
1897564132	Amazona oratrix	18.252222	-102.26			Michoacan de ocampo	ARTEAGA		Buenavistita
1897564131	Amazona oratrix	17.783056	-101.231111			Guerrero	PETATLAN		La Tigra
1897564127	Amazona oratrix	18.252667	-102.5125			Michoacan de ocampo	ARTEAGA		los Pozos
1897564126	Amazona oratrix	17.439552	-91.56317			Tabasco	TENOSIQUE		Ría Corralillo 1ra sección
1897564124	Amazona oratrix	17.425278	-100.780278			Guerrero	TECPAN DE GALEANA		Puerto Los Pitales
1897564121	Amazona oratrix	18.189167	-101.785778			Guerrero	COAHUAYUTLA DE JOSE MARIA IZAZAGA		El Platanito
1897564119	Amazona oratrix	17.282222	-100.614722			Guerrero	TECPAN DE GALEANA		La Tigra
1897564111	Amazona oratrix	18.259194	-102.010944			Michoacan de ocampo	ARTEAGA		"Ejido Los Copales, La Higuera Gacha"
1897564104	Amazona oratrix	18.174167	-102.514722			Michoacan de ocampo	ARTEAGA		San José de los Pinos
1897564081	Amazona oratrix	17.204167	-94.747917			Veracruz de ignacio de la llave	UXPANAPA		"Carolino Anaya 1, Poblado Uno"
1897564075	Amazona oratrix	18.37227	-93.022586			Tabasco	JALPA DE MENDEZ		Ranchería Reforma 2da Sección
1895606028	Amazona oratrix	23.218978	-98.440911			Tamaulipas	LLERA		"El Chijol, Sierra de Tamaulipas"
1895606008	Amazona oratrix	23.566667	-98.483333			Tamaulipas	CASAS		"Rancho la Palma, carreterra soto la marina victoria, km 31"
1895605984	Amazona oratrix	23.370886	-98.135761			Tamaulipas	SOTO LA MARINA		Ejido La Peña
1895605967	Amazona oratrix	23.628056	-98.375556			Tamaulipas	SOTO LA MARINA		El Sabinito
1894877965	Amazona oratrix					Tamaulipas	GOMEZ FARIAS		Cabecera municipal de Gómez Farías
1894865031	Amazona oratrix	21.234722	-98.103333			Veracruz de ignacio de la llave			NO DISPONIBLE. LOCALIZACIÓN: BRECHA  QUE COMUNICA A LA CARRETERA  TANTOYUCA-TUXPAN  CON LA SIERRA DE ONTONTEPEC A 18 KM DE LA ENTRADA. DIRECCION: OESTE. DISTANCIA: 100
1894865020	Amazona oratrix	21.835278	-98.25			Tamaulipas			EL PAPALOTE. LOCALIZACIÓN: RANCHO EL PAPALOTE SOBRE EL CAMINO DE CHICAYAN A 15 KM. ANTES DE LA SALIDA A CARRETERA NACIONAL. DIRECCION: OESTE. DISTANCIA: 80
1894865013	Amazona oratrix	21.615	-98.301667			Veracruz de ignacio de la llave			"EL MAGUEY. LOCALIZACIÓN: ENTRADA HORCON POTRERO EL MAGUEY SOBRE LA CARRETERA PANUCO- TEMPOAL A 20KM SOBRE TERRACERIA, AREA DE RANCHOS GANADEROS Y EJIDOS. DIRECCION: NTE. DISTANCIA: 300"
1894865009	Amazona oratrix								NO DISPONIBLE
1894865005	Amazona oratrix	22.911111	-97.847222			Tamaulipas	ALDAMA		LOS COLORADOS
1894864976	Amazona oratrix								NO DISPONIBLE
1894864971	Amazona oratrix	25.925	-98.18			Tamaulipas			"KM 24 ALDAMA-BARRA DEL TORDO. LOCALIZACIÓN: KM 24 CAMINO ALDAMA- BARRA DEL TORDO, FRENTE A CORRAL MADERA. DIRECCION: OESTE. DISTANCIA: 250"
1894864967	Amazona oratrix	23.795	-99.25			Tamaulipas	VICTORIA		NO DISPONIBLE
1894864965	Amazona oratrix								NO DISPONIBLE
1894864957	Amazona oratrix	24.033333	-99.23			Tamaulipas			EL MORON. LOCALIZACIÓN: ENTRADA AL MORON. DIRECCION: NTE. DISTANCIA: 100
1894864950	Amazona oratrix	22.911111	-97.847222			Tamaulipas	ALDAMA		LOS COLORADOS
1894864948	Amazona oratrix								NO DISPONIBLE
1894864942	Amazona oratrix	22.911111	-97.847222			Tamaulipas	ALDAMA		LOS COLORADOS
1894864938	Amazona oratrix								NO DISPONIBLE
1894864936	Amazona oratrix								NO DISPONIBLE
1894864935	Amazona oratrix								NO DISPONIBLE
1894864931	Amazona oratrix								NO DISPONIBLE
1894864930	Amazona oratrix	21.838333	-98.221667			Tamaulipas			"PRESA CHICAYAN. LOCALIZACIÓN: ENTRADA PRESA CHICAYAN, TERRACERIA 10 KM, DESPUES CARRETERA NAC. DIRECCION: ESTE. DISTANCIA: 800"
1894864920	Amazona oratrix	21.546389	-98.389722			Veracruz de ignacio de la llave	TEMPOAL		"TANCHACLOCO. LOCALIZACIÓN: RANCHO TANCHACLOCO, CARRETERA PANUCO TEMPOAL. DIRECCION: OESTE. DISTANCIA: 800"
1894864916	Amazona oratrix								NO DISPONIBLE
1894864915	Amazona oratrix								NO DISPONIBLE
1894864907	Amazona oratrix	22.911111	-97.847222			Tamaulipas	ALDAMA		LOS COLORADOS
1894864898	Amazona oratrix	22.916667	-97.97			Tamaulipas			NO DISPONIBLE. LOCALIZACIÓN: KM 14 DE LA CARRETERA ALDAMA-BARRA DEL TORDO. DIRECCION: SURESTE. DISTANCIA: 50
1894864895	Amazona oratrix	22.911111	-97.847222			Tamaulipas	ALDAMA		LOS COLORADOS
1894864894	Amazona oratrix	22.911111	-97.847222			Tamaulipas	ALDAMA		LOS COLORADOS
1894864893	Amazona oratrix								NO DISPONIBLE
1894864889	Amazona oratrix	22.911111	-97.847222			Tamaulipas	ALDAMA		LOS COLORADOS
1894864878	Amazona oratrix	21.72	-98.37			Veracruz de ignacio de la llave			"RANCHO EL LINDERO. LOCALIZACIÓN: CARRETERA PANUCO-TEMPOAL, ENTRADA RANCHO EL LINDERO. DIRECCION: ESTE"
1894864876	Amazona oratrix	22.916667	-97.97			Tamaulipas			NO DISPONIBLE. LOCALIZACIÓN: KM 14 DE LA CARRETERA ALDAMA-BARRA DEL TORDO. DIRECCION: OESTE. DISTANCIA: 500
1894864866	Amazona oratrix	22.916667	-97.97			Tamaulipas			NO DISPONIBLE. LOCALIZACIÓN: KM 14 DE LA CARRETERA ALDAMA-BARRA DEL TORDO. DIRECCION: OESTE. DISTANCIA: 1000
1894864865	Amazona oratrix	21.835278	-98.25			Tamaulipas			EL PAPALOTE. DIRECCION: SUR. DISTANCIA: 20
1894864864	Amazona oratrix	21.835278	-98.25			Tamaulipas			EL PAPALOTE. DIRECCION: SUR. DISTANCIA: 120
1894864856	Amazona oratrix								NO DISPONIBLE
1894864855	Amazona oratrix	21.835278	-98.25			Tamaulipas			EL PAPALOTE. DIRECCION: SUR. DISTANCIA: 80
1894864850	Amazona oratrix	22.911111	-97.847222			Tamaulipas	ALDAMA		LOS COLORADOS
1894864848	Amazona oratrix	22.916667	-97.97			Tamaulipas			NO DISPONIBLE. LOCALIZACIÓN: KM 14 DE LA CARRETERA ALDAMA-BARRA DEL TORDO. DIRECCION: NOROESTE. DISTANCIA: 1000
1894864839	Amazona oratrix	21.838333	-98.221667			Tamaulipas			"PRESA CHICAYAN. LOCALIZACIÓN: ENTRADA PRESA CHICAYAN, TERRACERIA 10 KM, DESPUES CARRETERA NAC. DIRECCION: OESTE. DISTANCIA: 500"
1894864834	Amazona oratrix					Tamaulipas			CAMINO BARRA DEL TORDO. LOCALIZACIÓN: CAMINO BARRA DEL TORDO. DIRECCION: ESTE. DISTANCIA: 150
1894864827	Amazona oratrix	21.655	-98.334167			Veracruz de ignacio de la llave			EL MAGUEY. DIRECCION: SUR. DISTANCIA: 50
1894864823	Amazona oratrix								NO DISPONIBLE
1894864820	Amazona oratrix	25.9	-98.01			Tamaulipas			RANCHO ESTRELLA. LOCALIZACIÓN: CAMINO ALDAMA BARRA DEL TORDO RANCHO ESTRELLA. DIRECCION: OESTE. DISTANCIA: 1000
1894864811	Amazona oratrix	25.883333	-97.77			Tamaulipas			"RANCHO EL ANZUELO. LOCALIZACIÓN: KM. 36, CAMINO ALDAMA-BARRA DEL TORDO, FRENTE AL RANCHO EL ANZUELO. DIRECCION: SURESTE. DISTANCIA: 180"
1894864799	Amazona oratrix								NO DISPONIBLE
1894864791	Amazona oratrix	22.911111	-97.847222			Tamaulipas	ALDAMA		LOS COLORADOS
1894864772	Amazona oratrix	21.835278	-98.25			Tamaulipas			EL PAPALOTE. DIRECCION: OESTE. DISTANCIA: 40
1894864742	Amazona oratrix	21.838333	-98.221667			Tamaulipas			"PRESA CHICAYAN. LOCALIZACIÓN: ENTRADA PRESA CHICAYAN, TERRACERIA 10 KM, DESPUES CARRETERA NAC. DIRECCION: NTE. DISTANCIA: 350"
1894864689	Amazona oratrix								NO DISPONIBLE
1894864651	Amazona oratrix	22.911111	-97.847222			Tamaulipas	ALDAMA		LOS COLORADOS
1894437900	Amazona oratrix	18.979722	-90.068333			Campeche	CHAMPOTON		"Reserva Estatal 'Balamkin'. Aguada 'El Danto', 23.5 km al Este de la carretera Melchor Ocampo - Chilam Balam"
1894437895	Amazona oratrix	18.814444	-89.301111			Campeche	CALAKMUL		"Unión 20 de Junio (La Mancolona), 0.8 km al NorOeste del Poblado"
1894437874	Amazona oratrix	18.964167	-90.054722			Campeche	CHAMPOTON		"Reserva Estatal 'Balamkin'. Aguada 'El Danto', 22.4 km al Este de la carretera Melchor Ocampo - Chilam Balam"
1894437831	Amazona oratrix	18.979722	-90.068333			Campeche	CHAMPOTON		"Reserva Estatal 'Balamkin'. Aguada 'El Danto', 23.5 km al Este de la carretera Melchor Ocampo - Chilam Balam"
1894437789	Amazona oratrix	18.616351	-91.967278			Campeche	CARMEN		"Puerto Rico, 3 Km al Oeste del Poblado"
1894437766	Amazona oratrix	18.996111	-90.035833			Campeche	CHAMPOTON		"Reserva Estatal 'Balamkin'. Aguada 'El Danto', 27 km al Este de la carretera Melchor Ocampo - Chilam Balam"
1894216585	Amazona oratrix	18.269722	-103.346667			Michoacan de ocampo	AQUILA		"Mpio. Aquila, Mich. Maruata, 36.4km SSE Aquila"
